"","X","id","latitude","longitude","elevation","state","name","gsn_flag","wmo_id","element","first_year","last_year"
"1349",1349,"ARM00087880",-48.783,-70.167,356,"","GOBERNADOR GREGORES","","87880","TMIN",1973,1997
"1350",1350,"ARM00087880",-48.783,-70.167,356,"","GOBERNADOR GREGORES","","87880","PRCP",1973,1997
"1351",1351,"ARM00087880",-48.783,-70.167,356,"","GOBERNADOR GREGORES","","87880","SNWD",1984,1995
"1352",1352,"ARM00087880",-48.783,-70.167,356,"","GOBERNADOR GREGORES","","87880","TAVG",1973,1997
"1353",1353,"ARM00087896",-47.735,-65.904,81.1,"","PUERTO DESEADO","","87896","TMAX",1962,2020
"1354",1354,"ARM00087896",-47.735,-65.904,81.1,"","PUERTO DESEADO","","87896","TMIN",1962,2020
"1355",1355,"ARM00087896",-47.735,-65.904,81.1,"","PUERTO DESEADO","","87896","PRCP",1967,2020
"1356",1356,"ARM00087896",-47.735,-65.904,81.1,"","PUERTO DESEADO","","87896","SNWD",1983,2011
"1357",1357,"ARM00087896",-47.735,-65.904,81.1,"","PUERTO DESEADO","","87896","TAVG",1962,2020
"1358",1358,"ARM00087903",-50.333,-72.3,220,"","LAGO ARGENTINO ARPT","","87903","TMAX",1962,2000
"1359",1359,"ARM00087903",-50.333,-72.3,220,"","LAGO ARGENTINO ARPT","","87903","TMIN",1962,2000
"1360",1360,"ARM00087903",-50.333,-72.3,220,"","LAGO ARGENTINO ARPT","","87903","PRCP",1967,2000
"1361",1361,"ARM00087903",-50.333,-72.3,220,"","LAGO ARGENTINO ARPT","","87903","SNWD",1984,2000
"1362",1362,"ARM00087903",-50.333,-72.3,220,"","LAGO ARGENTINO ARPT","","87903","TAVG",1962,2000
"1363",1363,"ARM00087904",-50.267,-72.05,204,"","EL CALAFATE AERO","","87904","TMAX",2003,2020
"1364",1364,"ARM00087904",-50.267,-72.05,204,"","EL CALAFATE AERO","","87904","TMIN",2003,2020
"1365",1365,"ARM00087904",-50.267,-72.05,204,"","EL CALAFATE AERO","","87904","PRCP",2003,2020
"1366",1366,"ARM00087904",-50.267,-72.05,204,"","EL CALAFATE AERO","","87904","SNWD",2003,2018
"1367",1367,"ARM00087904",-50.267,-72.05,204,"","EL CALAFATE AERO","","87904","TAVG",2003,2020
"1368",1368,"ARM00087909",-49.307,-67.803,57.9,"","SAN JULIAN","","87909","TMAX",1973,2020
"1369",1369,"ARM00087909",-49.307,-67.803,57.9,"","SAN JULIAN","","87909","TMIN",1973,2020
"1370",1370,"ARM00087909",-49.307,-67.803,57.9,"","SAN JULIAN","","87909","PRCP",1973,2020
"1371",1371,"ARM00087909",-49.307,-67.803,57.9,"","SAN JULIAN","","87909","SNWD",1991,2019
"1372",1372,"ARM00087909",-49.307,-67.803,57.9,"","SAN JULIAN","","87909","TAVG",1973,2020
"1373",1373,"ARM00087934",-53.778,-67.749,19.8,"","RIO GRANDE","","87934","TMAX",1977,2020
"1374",1374,"ARM00087934",-53.778,-67.749,19.8,"","RIO GRANDE","","87934","TMIN",1973,2020
"1375",1375,"ARM00087934",-53.778,-67.749,19.8,"","RIO GRANDE","","87934","PRCP",1976,2020
"1376",1376,"ARM00087934",-53.778,-67.749,19.8,"","RIO GRANDE","","87934","SNWD",1984,2019
"1377",1377,"ARM00087934",-53.778,-67.749,19.8,"","RIO GRANDE","","87934","TAVG",1973,2020
"1378",1378,"ARM00087938",-54.843,-68.296,21.6,"","USHUAIA MALVINAS ARGENTINAS","","87938","TMAX",1957,2020
"1379",1379,"ARM00087938",-54.843,-68.296,21.6,"","USHUAIA MALVINAS ARGENTINAS","","87938","TMIN",1957,2020
"1380",1380,"ARM00087938",-54.843,-68.296,21.6,"","USHUAIA MALVINAS ARGENTINAS","","87938","PRCP",1965,2020
"1381",1381,"ARM00087938",-54.843,-68.296,21.6,"","USHUAIA MALVINAS ARGENTINAS","","87938","SNWD",1991,2019
"1382",1382,"ARM00087938",-54.843,-68.296,21.6,"","USHUAIA MALVINAS ARGENTINAS","","87938","TAVG",1957,2020
"1383",1383,"ASM00094275",-18.3,143.55,295,"","GEORGETOWN POST OFFICE","","94275","TMAX",1977,1980
"1384",1384,"ASM00094275",-18.3,143.55,295,"","GEORGETOWN POST OFFICE","","94275","TMIN",1979,1998
"1385",1385,"ASM00094275",-18.3,143.55,295,"","GEORGETOWN POST OFFICE","","94275","PRCP",1977,2007
"1386",1386,"ASM00094275",-18.3,143.55,295,"","GEORGETOWN POST OFFICE","","94275","TAVG",1975,2007
"1387",1387,"ASM00094299",-16.288,149.965,9,"","WILLIS ISLAND","GSN","94299","TMAX",1948,2020
"1388",1388,"ASM00094299",-16.288,149.965,9,"","WILLIS ISLAND","GSN","94299","TMIN",1948,2020
"1389",1389,"ASM00094299",-16.288,149.965,9,"","WILLIS ISLAND","GSN","94299","PRCP",1948,2020
"1390",1390,"ASM00094299",-16.288,149.965,9,"","WILLIS ISLAND","GSN","94299","TAVG",1948,2020
"1391",1391,"ASM00094940",-35.083,150.8,85,"","JERVIS BAY","","94940","TMIN",1979,1981
"1392",1392,"ASM00094940",-35.083,150.8,85,"","JERVIS BAY","","94940","PRCP",1973,2004
"1393",1393,"ASM00094940",-35.083,150.8,85,"","JERVIS BAY","","94940","TAVG",1973,2004
"1394",1394,"ASM00094995",-31.542,159.079,7,"","LORD HOWE ISLAND AERO","GSN","94995","TMAX",1948,2020
"1395",1395,"ASM00094995",-31.542,159.079,7,"","LORD HOWE ISLAND AERO","GSN","94995","TMIN",1948,2020
"1396",1396,"ASM00094995",-31.542,159.079,7,"","LORD HOWE ISLAND AERO","GSN","94995","PRCP",1948,2020
"1397",1397,"ASM00094995",-31.542,159.079,7,"","LORD HOWE ISLAND AERO","GSN","94995","TAVG",1947,2020
"1398",1398,"ASM00094997",-53.1,73.717,12,"","HEARD ISLAND (THE SPIT)","","94997","TAVG",1986,2015
"1399",1399,"ASM00094998",-54.499,158.937,8.3,"","MACQUARIE ISLAND","GSN","94998","TMAX",1973,2019
"1400",1400,"ASM00094998",-54.499,158.937,8.3,"","MACQUARIE ISLAND","GSN","94998","TMIN",1977,2019
"1401",1401,"ASM00094998",-54.499,158.937,8.3,"","MACQUARIE ISLAND","GSN","94998","PRCP",1973,2019
"1402",1402,"ASM00094998",-54.499,158.937,8.3,"","MACQUARIE ISLAND","GSN","94998","TAVG",1973,2020
"1403",1403,"ASM00095997",-53.017,73.4,4,"","HEARD ISLAND (ATLAS COVE)","","95997","PRCP",2002,2002
"1404",1404,"ASM00095997",-53.017,73.4,4,"","HEARD ISLAND (ATLAS COVE)","","95997","TAVG",1998,2012
"1405",1405,"ASN00001000",-16.2919,127.1956,320,"","KARUNJIE","","","PRCP",1940,1981
"1406",1406,"ASN00001000",-16.2919,127.1956,320,"","KARUNJIE","","","DAPR",1963,1980
"1407",1407,"ASN00001000",-16.2919,127.1956,320,"","KARUNJIE","","","DWPR",1963,1980
"1408",1408,"ASN00001000",-16.2919,127.1956,320,"","KARUNJIE","","","MDPR",1963,1980
"1409",1409,"ASN00001001",-15.1806,127.8456,2,"","OOMBULGURRI","","","PRCP",1914,2011
"1410",1410,"ASN00001001",-15.1806,127.8456,2,"","OOMBULGURRI","","","DAPR",1916,2009
"1411",1411,"ASN00001001",-15.1806,127.8456,2,"","OOMBULGURRI","","","DWPR",1916,2009
"1412",1412,"ASN00001001",-15.1806,127.8456,2,"","OOMBULGURRI","","","MDPR",1916,2009
"1413",1413,"ASN00001003",-14.1331,126.7158,5,"","PAGO MISSION","","","PRCP",1909,1940
"1414",1414,"ASN00001004",-15.4167,124.7167,47,"","KUNMUNYA","","","PRCP",1915,1948
"1415",1415,"ASN00001005",-15.4644,128.1,20,"","WYNDHAM PORT","","","TMAX",1957,1967
"1416",1416,"ASN00001005",-15.4644,128.1,20,"","WYNDHAM PORT","","","TMIN",1957,1967
"1417",1417,"ASN00001005",-15.4644,128.1,20,"","WYNDHAM PORT","","","PRCP",1887,1995
"1418",1418,"ASN00001005",-15.4644,128.1,20,"","WYNDHAM PORT","","","DAPR",1959,1993
"1419",1419,"ASN00001005",-15.4644,128.1,20,"","WYNDHAM PORT","","","DWPR",1959,1993
"1420",1420,"ASN00001005",-15.4644,128.1,20,"","WYNDHAM PORT","","","MDPR",1959,1993
"1421",1421,"ASN00001006",-15.51,128.1503,3.8,"","WYNDHAM AERO","","95214","TMAX",2000,2020
"1422",1422,"ASN00001006",-15.51,128.1503,3.8,"","WYNDHAM AERO","","95214","TMIN",2000,2020
"1423",1423,"ASN00001006",-15.51,128.1503,3.8,"","WYNDHAM AERO","","95214","PRCP",1951,2020
"1424",1424,"ASN00001006",-15.51,128.1503,3.8,"","WYNDHAM AERO","","95214","DAPR",1963,1976
"1425",1425,"ASN00001006",-15.51,128.1503,3.8,"","WYNDHAM AERO","","95214","DWPR",1963,1976
"1426",1426,"ASN00001006",-15.51,128.1503,3.8,"","WYNDHAM AERO","","95214","MDPR",1963,1976
"1427",1427,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","TMAX",1957,2020
"1428",1428,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","TMIN",1957,2020
"1429",1429,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","PRCP",1956,2020
"1430",1430,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","DAPR",1972,1972
"1431",1431,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","DATX",2005,2005
"1432",1432,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","DWPR",1972,1972
"1433",1433,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","MDPR",1972,1972
"1434",1434,"ASN00001007",-13.7542,126.1485,6,"","TROUGHTON ISLAND","","94102","MDTX",2005,2005
"1435",1435,"ASN00001008",-16.3017,126.1825,640,"","MOUNT ELIZABETH OLD SITE","","","PRCP",1959,1977
"1436",1436,"ASN00001008",-16.3017,126.1825,640,"","MOUNT ELIZABETH OLD SITE","","","DAPR",1974,1975
"1437",1437,"ASN00001008",-16.3017,126.1825,640,"","MOUNT ELIZABETH OLD SITE","","","DWPR",1974,1975
"1438",1438,"ASN00001008",-16.3017,126.1825,640,"","MOUNT ELIZABETH OLD SITE","","","MDPR",1974,1975
"1439",1439,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","TMAX",1965,2012
"1440",1440,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","TMIN",1965,2012
"1441",1441,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","PRCP",1961,2012
"1442",1442,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","DAPR",1972,2012
"1443",1443,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","DATN",1991,2012
"1444",1444,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","DATX",1991,2012
"1445",1445,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","DWPR",1972,2010
"1446",1446,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","MDPR",1972,2012
"1447",1447,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","MDTN",1991,2012
"1448",1448,"ASN00001009",-15.4875,124.5222,12,"","KURI BAY","","94208","MDTX",1991,2012
"1449",1449,"ASN00001010",-14.7883,126.4964,210,"","THEDA","","","PRCP",1965,2020
"1450",1450,"ASN00001010",-14.7883,126.4964,210,"","THEDA","","","DAPR",1970,2008
"1451",1451,"ASN00001010",-14.7883,126.4964,210,"","THEDA","","","DWPR",1970,2008
"1452",1452,"ASN00001010",-14.7883,126.4964,210,"","THEDA","","","MDPR",1970,2008
"1453",1453,"ASN00001011",-16.0497,124.95,-999.9,"","PANTA DOWNS","","","PRCP",1966,1969
"1454",1454,"ASN00001012",-14.7925,125.8258,315,"","MITCHELL PLATEAU","","","TMAX",1970,1986
"1455",1455,"ASN00001012",-14.7925,125.8258,315,"","MITCHELL PLATEAU","","","TMIN",1970,1986
"1456",1456,"ASN00001012",-14.7925,125.8258,315,"","MITCHELL PLATEAU","","","PRCP",1968,1986
"1457",1457,"ASN00001012",-14.7925,125.8258,315,"","MITCHELL PLATEAU","","","DAPR",1970,1984
"1458",1458,"ASN00001012",-14.7925,125.8258,315,"","MITCHELL PLATEAU","","","DWPR",1970,1984
"1459",1459,"ASN00001012",-14.7925,125.8258,315,"","MITCHELL PLATEAU","","","MDPR",1970,1984
"1460",1460,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","TMAX",1968,2015
"1461",1461,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","TMIN",1968,2015
"1462",1462,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","PRCP",1968,2020
"1463",1463,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","DAPR",1980,2019
"1464",1464,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","DATN",1987,2014
"1465",1465,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","DATX",1987,2014
"1466",1466,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","DWPR",1980,2019
"1467",1467,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","MDPR",1980,2019
"1468",1468,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","MDTN",1987,2014
"1469",1469,"ASN00001013",-15.4872,128.1247,11,"","WYNDHAM","","94214","MDTX",1987,2014
"1470",1470,"ASN00001014",-15.9078,128.1289,130,"","EMMA GORGE","","","PRCP",1998,2019
"1471",1471,"ASN00001014",-15.9078,128.1289,130,"","EMMA GORGE","","","DAPR",1998,2016
"1472",1472,"ASN00001014",-15.9078,128.1289,130,"","EMMA GORGE","","","DWPR",1998,2016
"1473",1473,"ASN00001014",-15.9078,128.1289,130,"","EMMA GORGE","","","MDPR",1998,2016
"1474",1474,"ASN00001016",-14.4861,126.7664,59,"","CARSON RIVER STATION","","","PRCP",1970,1997
"1475",1475,"ASN00001016",-14.4861,126.7664,59,"","CARSON RIVER STATION","","","DAPR",1970,1982
"1476",1476,"ASN00001016",-14.4861,126.7664,59,"","CARSON RIVER STATION","","","DWPR",1970,1982
"1477",1477,"ASN00001016",-14.4861,126.7664,59,"","CARSON RIVER STATION","","","MDPR",1970,1982
"1478",1478,"ASN00001017",-15.5,127.8333,-999.9,"","NULLA NULLA","","","PRCP",1923,1926
"1479",1479,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","TMAX",1993,2020
"1480",1480,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","TMIN",1993,2020
"1481",1481,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","PRCP",1973,2020
"1482",1482,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","DAPR",1974,2020
"1483",1483,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","DATN",1994,2020
"1484",1484,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","DATX",1994,2020
"1485",1485,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","DWPR",1974,2008
"1486",1486,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","MDPR",1974,2020
"1487",1487,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","MDTN",1994,2020
"1488",1488,"ASN00001018",-16.4181,126.1025,546,"","MOUNT ELIZABETH","","94211","MDTX",1994,2020
"1489",1489,"ASN00001019",-14.2964,126.6453,23,"","KALUMBURU","GSN","94100","TMAX",1998,2020
"1490",1490,"ASN00001019",-14.2964,126.6453,23,"","KALUMBURU","GSN","94100","TMIN",1998,2020
"1491",1491,"ASN00001019",-14.2964,126.6453,23,"","KALUMBURU","GSN","94100","PRCP",1998,2020
"1492",1492,"ASN00001019",-14.2964,126.6453,23,"","KALUMBURU","GSN","94100","TAVG",2001,2020
"1493",1493,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","TMAX",2004,2020
"1494",1494,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","TMIN",2004,2020
"1495",1495,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","PRCP",2004,2020
"1496",1496,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","DAPR",2004,2004
"1497",1497,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","DATN",2004,2005
"1498",1498,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","DATX",2004,2005
"1499",1499,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","MDPR",2004,2004
"1500",1500,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","MDTN",2004,2005
"1501",1501,"ASN00001020",-14.09,126.3867,51,"","TRUSCOTT","","95101","MDTX",2004,2005
"1502",1502,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","TMAX",1941,2005
"1503",1503,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","TMIN",1941,2005
"1504",1504,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","PRCP",1941,2005
"1505",1505,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","DAPR",1996,1999
"1506",1506,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","DATN",1994,2004
"1507",1507,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","DATX",1994,2004
"1508",1508,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","DWPR",1996,1999
"1509",1509,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","MDPR",1996,1999
"1510",1510,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","MDTN",1994,2004
"1511",1511,"ASN00001021",-14.2961,126.6431,23,"","KALUMBURU MISSION","","","MDTX",1994,2004
"1512",1512,"ASN00001022",-15.4997,128.1997,-999.9,"","WYNDHAM SIX MILE HOTEL","","","PRCP",1900,1917
"1513",1513,"ASN00001023",-16.0086,127.9806,90,"","EL QUESTRO","","","PRCP",1967,2019
"1514",1514,"ASN00001023",-16.0086,127.9806,90,"","EL QUESTRO","","","DAPR",1974,2015
"1515",1515,"ASN00001023",-16.0086,127.9806,90,"","EL QUESTRO","","","DWPR",1974,2015
"1516",1516,"ASN00001023",-16.0086,127.9806,90,"","EL QUESTRO","","","MDPR",1974,2015
"1517",1517,"ASN00001024",-15.9572,127.0628,300,"","ELLENBRAE","","","PRCP",1987,2020
"1518",1518,"ASN00001024",-15.9572,127.0628,300,"","ELLENBRAE","","","DAPR",1987,2015
"1519",1519,"ASN00001024",-15.9572,127.0628,300,"","ELLENBRAE","","","DWPR",1987,2015
"1520",1520,"ASN00001024",-15.9572,127.0628,300,"","ELLENBRAE","","","MDPR",1987,2015
"1521",1521,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","TMAX",1988,2020
"1522",1522,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","TMIN",1988,2020
"1523",1523,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","PRCP",1988,2020
"1524",1524,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","DAPR",1994,2020
"1525",1525,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","DATN",1988,2020
"1526",1526,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","DATX",1988,2020
"1527",1527,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","DWPR",1994,2010
"1528",1528,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","MDPR",1994,2020
"1529",1529,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","MDTN",1988,2020
"1530",1530,"ASN00001025",-15.3797,126.3114,385,"","DOONGAN","","94215","MDTX",1988,2020
"1531",1531,"ASN00001026",-15.7025,126.3786,370,"","DRYSDALE RIVER STATION","","","PRCP",1988,2020
"1532",1532,"ASN00001026",-15.7025,126.3786,370,"","DRYSDALE RIVER STATION","","","DAPR",2002,2008
"1533",1533,"ASN00001026",-15.7025,126.3786,370,"","DRYSDALE RIVER STATION","","","DWPR",2002,2008
"1534",1534,"ASN00001026",-15.7025,126.3786,370,"","DRYSDALE RIVER STATION","","","MDPR",2002,2008
"1535",1535,"ASN00001027",-15.6394,128.0803,14,"","DIGGERS REST","","","PRCP",1971,2020
"1536",1536,"ASN00001027",-15.6394,128.0803,14,"","DIGGERS REST","","","DAPR",2004,2018
"1537",1537,"ASN00001027",-15.6394,128.0803,14,"","DIGGERS REST","","","DWPR",2004,2018
"1538",1538,"ASN00001027",-15.6394,128.0803,14,"","DIGGERS REST","","","MDPR",2004,2018
"1539",1539,"ASN00001028",-15.7231,127.8297,10,"","HOME VALLEY","","","PRCP",1991,2020
"1540",1540,"ASN00001028",-15.7231,127.8297,10,"","HOME VALLEY","","","DAPR",1996,2020
"1541",1541,"ASN00001028",-15.7231,127.8297,10,"","HOME VALLEY","","","DWPR",1996,2020
"1542",1542,"ASN00001028",-15.7231,127.8297,10,"","HOME VALLEY","","","MDPR",1996,2020
"1543",1543,"ASN00001030",-14.5786,125.9133,3,"","KIMBERLEY COASTAL CAMP","","","PRCP",1995,2013
"1544",1544,"ASN00001030",-14.5786,125.9133,3,"","KIMBERLEY COASTAL CAMP","","","DAPR",1995,2007
"1545",1545,"ASN00001030",-14.5786,125.9133,3,"","KIMBERLEY COASTAL CAMP","","","DWPR",1995,2007
"1546",1546,"ASN00001030",-14.5786,125.9133,3,"","KIMBERLEY COASTAL CAMP","","","MDPR",1995,2007
"1547",1547,"ASN00001031",-13.96,127.1964,60,"","FARAWAY BAY","","","PRCP",1996,2020
"1548",1548,"ASN00001031",-13.96,127.1964,60,"","FARAWAY BAY","","","DAPR",1998,2013
"1549",1549,"ASN00001031",-13.96,127.1964,60,"","FARAWAY BAY","","","DWPR",1998,2013
"1550",1550,"ASN00001031",-13.96,127.1964,60,"","FARAWAY BAY","","","MDPR",1998,2013
"1551",1551,"ASN00001032",-14.1472,126.6483,6,"","MCGOWAN ISLAND","","","PRCP",1997,2000
"1552",1552,"ASN00001032",-14.1472,126.6483,6,"","MCGOWAN ISLAND","","","DAPR",1998,2000
"1553",1553,"ASN00001032",-14.1472,126.6483,6,"","MCGOWAN ISLAND","","","DWPR",1998,2000
"1554",1554,"ASN00001032",-14.1472,126.6483,6,"","MCGOWAN ISLAND","","","MDPR",1998,2000
"1555",1555,"ASN00001035",-15.5969,128.2781,20,"","PARRY CREEK FARM","","","PRCP",2003,2020
"1556",1556,"ASN00001035",-15.5969,128.2781,20,"","PARRY CREEK FARM","","","DAPR",2003,2018
"1557",1557,"ASN00001035",-15.5969,128.2781,20,"","PARRY CREEK FARM","","","DWPR",2003,2018
"1558",1558,"ASN00001035",-15.5969,128.2781,20,"","PARRY CREEK FARM","","","MDPR",2003,2018
"1559",1559,"ASN00002000",-17.7569,127.9386,363,"","ALICE DOWNS","","","PRCP",1905,2002
"1560",1560,"ASN00002000",-17.7569,127.9386,363,"","ALICE DOWNS","","","DAPR",1972,2002
"1561",1561,"ASN00002000",-17.7569,127.9386,363,"","ALICE DOWNS","","","DWPR",1972,2002
"1562",1562,"ASN00002000",-17.7569,127.9386,363,"","ALICE DOWNS","","","MDPR",1972,2002
"1563",1563,"ASN00002001",-16.5039,128.9172,120,"","ARGYLE DOWNS","","","PRCP",1890,2016
"1564",1564,"ASN00002001",-16.5039,128.9172,120,"","ARGYLE DOWNS","","","DAPR",1975,2004
"1565",1565,"ASN00002001",-16.5039,128.9172,120,"","ARGYLE DOWNS","","","DWPR",1975,2004
"1566",1566,"ASN00002001",-16.5039,128.9172,120,"","ARGYLE DOWNS","","","MDPR",1975,2004
"1567",1567,"ASN00002002",-18.8833,126.2333,-999.9,"","BOHEMIA DOWNS","","","PRCP",1906,1959
"1568",1568,"ASN00002003",-16.87,128.1836,194,"","BOW RIVER","","","PRCP",1945,1994
"1569",1569,"ASN00002003",-16.87,128.1836,194,"","BOW RIVER","","","DAPR",1973,1975
"1570",1570,"ASN00002003",-16.87,128.1836,194,"","BOW RIVER","","","DWPR",1973,1975
"1571",1571,"ASN00002003",-16.87,128.1836,194,"","BOW RIVER","","","MDPR",1973,1975
"1572",1572,"ASN00002004",-16.5833,128.3667,-999.9,"","GLEN HILL","","","PRCP",1962,1964
"1573",1573,"ASN00002005",-15.4864,128.5344,20,"","CARLTON HILL","","","PRCP",1898,2018
"1574",1574,"ASN00002005",-15.4864,128.5344,20,"","CARLTON HILL","","","DAPR",1907,2008
"1575",1575,"ASN00002005",-15.4864,128.5344,20,"","CARLTON HILL","","","DWPR",1907,2008
"1576",1576,"ASN00002005",-15.4864,128.5344,20,"","CARLTON HILL","","","MDPR",1907,2008
"1577",1577,"ASN00002006",-15.5,128.25,-999.9,"","ASCOT","","","PRCP",1910,1921
"1578",1578,"ASN00002007",-16.3167,128.25,-999.9,"","DUNHAM RIVER STATION","","","PRCP",1920,1970
"1579",1579,"ASN00002008",-18.3167,128,-999.9,"","FLORA VALLEY OLD","","","PRCP",1899,1975
"1580",1580,"ASN00002008",-18.3167,128,-999.9,"","FLORA VALLEY OLD","","","DAPR",1967,1967
"1581",1581,"ASN00002008",-18.3167,128,-999.9,"","FLORA VALLEY OLD","","","DWPR",1967,1967
